Symbol,ValueHiritsu,Close
9260,1.7086460032626427,6130
8060,1.7082435344827587,3712
7299,1.7070938215102975,4370
4955,1.706355003652301,1369
5011,1.7063389391979302,2319
4334,1.7060185185185186,864
2148,1.704356846473029,964
9934,1.7037617554858935,3190
2292,1.7035658914728682,3225
1946,1.7023809523809523,4200
6373,1.702331961591221,729
4299,1.7018450184501845,1355
6033,1.7017411052233156,1321
2108,1.7000524383848978,1907
6330,1.7,640
6190,1.6990654205607476,535
6490,1.6978048780487804,4100
7976,1.697560975609756,1845
1417,1.6970793486689066,1934.5
2121,1.6965904186447993,2317
7605,1.6965714285714286,1750
6622,1.6962962962962962,5400
6459,1.695814648729447,1338
8089,1.693103448275862,1450
9381,1.692918192918193,1638
7921,1.6923721709974853,2386
2169,1.6923525977816696,1713
1718,1.6919213973799128,4580
1992,1.690844233055886,1682
7575,1.6906934306569343,1096
3723,1.6894654088050314,1272
5212,1.6874015748031497,1270
3437,1.6841442953020134,2384
2475,1.684070796460177,2260
7749,1.6833333333333333,2640
2410,1.6820300362506473,1931
7606,1.6818181818181819,1826
7990,1.681455633100698,2006
7267,1.6801692865779927,1654
4182,1.6758839528558478,2206
8732,1.6748251748251748,286
6488,1.6747404844290656,867
4042,1.674731182795699,1860
6853,1.6734693877551021,392
9824,1.673186119873817,3170
4395,1.6728896103896105,1232
9621,1.672322375397667,4715
6820,1.6716814159292035,3390
6823,1.6711009174311926,2180
8022,1.6707828004410143,4535
2376,1.670343137254902,816
7500,1.6694888178913738,6260
4331,1.6688453159041394,918
1853,1.6686746987951808,332
9363,1.6684636118598384,371
7725,1.6679316888045541,1054
6568,1.6679316888045541,1581
5331,1.6660633484162897,6630
1994,1.666023166023166,518
9765,1.665943600867679,922
7981,1.6653108657757119,1721
6654,1.6651705565529622,1114
2480,1.6647272727272728,1375
4171,1.6617940199335548,1505
9470,1.6601156069364162,865
6957,1.66,5900
6485,1.6599568655643422,1391
4183,1.6576045139779432,3899
7940,1.6554487179487178,624
9065,1.6537183215621105,4814
3443,1.6531684698608964,6470
1805,1.6531065088757397,1352
9479,1.6526315789473685,190
9658,1.652132247244849,2087
8215,1.651685393258427,1068
7595,1.6513788098693758,3445
9275,1.6510318949343339,1066
7217,1.649214659685864,955
1795,1.648502994011976,3340
9980,1.6481481481481481,108
6864,1.6480541455160744,1182
9368,1.6479631053036126,1301
5218,1.646341463414634,1312
6363,1.64576802507837,1914
1939,1.6440972222222223,2880
3839,1.6436363636363636,550
6996,1.6429597701149425,1392
6995,1.6427683381682552,2413
6358,1.6425,5200
6287,1.638454011741683,2044
1813,1.637318659329665,1999
6543,1.6339285714285714,560
6915,1.6333683841570277,2853
6707,1.6329588014981273,7209
4463,1.631633714880333,961
9517,1.6311584553928096,751
3302,1.630423685553854,1959
9740,1.6304179566563468,2584
9353,1.6301824212271974,1809
4494,1.627717391304348,736
5976,1.6275303643724697,988
6420,1.6274143302180686,4815
4994,1.6268456375838927,2980
5947,1.6267991775188486,2918
3682,1.6262626262626263,495
8098,1.623696682464455,3165
2491,1.6231884057971016,1242
5713,1.6229036895064686,4174
2294,1.6224737267582863,2474
6203,1.6223118279569892,744
1944,1.6192367085815134,2266.5
8226,1.6181818181818182,220
7986,1.6167664670658684,1336
7619,1.616191904047976,667
6034,1.6159420289855073,1104
3878,1.6153846153846154,637
6136,1.6148272017837235,1794
9902,1.613158937772493,2523
5021,1.6131282418172062,5591
8931,1.6125970664365832,1159
2981,1.6120663650075415,3315
2892,1.6112751677852348,3725
3393,1.6110671936758894,1265
6744,1.6099893730074388,1882
5189,1.6088435374149659,1764
9930,1.6082089552238805,268
6817,1.6077199281867145,1114
2674,1.6076294277929155,1468
3675,1.6046511627906976,688
6474,1.6030808729139923,3895
8945,1.6014957264957266,936
9265,1.601,2000
3974,1.6008230452674896,486
3986,1.6004350978970268,1379
7826,1.6001044932079416,9570
1928,1.5997313633310948,2978
5201,1.5992344497607656,5225
3641,1.5986316989737743,877
9083,1.5972972972972972,3330
9242,1.5969135802469137,1620
6619,1.5961754780652417,889
4743,1.5947955390334572,1076
3950,1.5938176197836167,3235
5334,1.593154761904762,3360
1717,1.5919395465994963,794
9832,1.5907742998352554,1517.5
4534,1.5906202723146747,3305
4551,1.5905027932960893,3580
4041,1.5897880539499036,5190
5930,1.5890410958904109,1387
8155,1.5885093167701863,2576
5273,1.588274336283186,4520
7812,1.5881773399014778,2030
9551,1.588,2000
6994,1.5862068965517242,435
7420,1.5856832971800434,1844
2329,1.5856307435254804,1197
3201,1.5852231163130943,1367
1382,1.5850645704660302,1781
6632,1.5825242718446602,618
6282,1.5804123711340206,1940
3712,1.579527559055118,3175
1835,1.5787508486082824,2946
9344,1.5783308931185944,1366
6080,1.5774134790528234,2196
4540,1.575670325715314,2778.5
3841,1.5746268656716418,938
4284,1.5738498789346247,413
6879,1.5736925515055467,631
9302,1.5721348314606742,4450
6923,1.570566037735849,2650
9763,1.566414040686079,2507
2488,1.5659955257270695,894
7637,1.5655963302752294,2180
6856,1.5654034999370514,7943
6362,1.5652011922503726,2684
6171,1.5638629283489096,321
3657,1.5632911392405062,474
9256,1.5629202689721422,1041
7371,1.5626043405676127,599
4931,1.5608832807570978,1585
1887,1.5572139303482586,603
9025,1.5562005277044855,1895
7846,1.5549295774647887,4615
6405,1.5525793650793651,1008
6919,1.551603498542274,1715
6378,1.551532033426184,718
4658,1.549492385786802,788
9107,1.5473707083876576,4602
4548,1.5468549422336328,779
1719,1.5466666666666666,1050
9955,1.5466195315952276,2263
7185,1.5463483146067416,2848
9022,1.546340023612751,3388
7330,1.5458515283842795,1145
6737,1.5455852156057495,4870
3405,1.5455755156353959,1503
7486,1.5453172205438066,662
3848,1.5446527012127895,907
2335,1.5431425976385105,1101
1301,1.54247311827957,3720
8012,1.5423915437128386,2270.5
2531,1.5421875,1280
5609,1.5416216216216216,925
6013,1.538978494623656,1488
3542,1.537987679671458,487
6498,1.5372585096596136,1087
8018,1.5371120107962213,741
6554,1.5365079365079366,630
9258,1.5363128491620113,358
8844,1.5344827586206897,696
6455,1.530799475753604,1526
4526,1.529438202247191,2225
9162,1.5284552845528456,615
8227,1.528239649949512,14855
6322,1.5275061124694376,1636
6486,1.5270018621973929,1611
5129,1.5269565217391305,1150
5075,1.5265588914549653,1299
7809,1.5248803827751196,2090
7265,1.524505928853755,2530
3539,1.5241691842900302,1986
6547,1.524002704530088,1479
2987,1.5236051502145922,1398
3028,1.5229166666666667,1920
8219,1.5218902015288396,1439
3569,1.5206295193534667,2351
6627,1.5206174200661522,4535
9058,1.519918144611187,7330
4320,1.5179856115107915,556
3666,1.5168,625
9259,1.5167724388032637,1103
6809,1.5163636363636364,1100
8119,1.5160311958405546,2308
3834,1.516025641025641,624
1959,1.515947888589398,4452
6333,1.5148797390949857,2453
8123,1.513770180436847,1053
5351,1.5136334812935954,1577
8144,1.5132450331125828,1208
4439,1.5114810562571757,1742
7646,1.5102661596958176,1315
6111,1.5101253616200578,2074
6777,1.5085976308750477,2617
4671,1.5080684596577016,2045
5186,1.5075445816186557,3645
9055,1.5066413662239089,1581
8070,1.5066026410564226,833
5988,1.5063070900391475,2299
8150,1.5061503416856492,2195
6859,1.504820333041192,2282
5802,1.5033333333333334,1800
7717,1.50277918140475,1979
6458,1.5009619084263177,2599
4664,1.5006747638326585,741
9466,1.4957627118644068,236
9310,1.4954128440366972,654
6407,1.495004995004995,2002
7995,1.4933333333333334,3750
6925,1.4929801324503311,1887.5
6037,1.4927835051546392,485
6432,1.4927400468384076,4270
7917,1.4917771883289124,3770
9467,1.490748898678414,2270
1822,1.4903846153846154,3640
1871,1.4896969696969697,825
3784,1.4879951980792316,1666
9928,1.487741935483871,1550
2692,1.484113475177305,7050
3988,1.4833333333333334,840
3924,1.4827586206896552,696
4012,1.482733284349743,1361
4445,1.4825806451612904,2325
6332,1.481254781943382,1307
1861,1.4811267605633802,3550
7849,1.4804177545691906,3830
9029,1.4803370786516854,1068
7416,1.4801512287334593,529
7254,1.48,400
7916,1.4797779540047582,1261
7745,1.4791086350974931,1795
8075,1.4783001808318263,5530
4726,1.4776913630781825,2443
3538,1.4766201804758,1219
5967,1.4759933774834437,1208
7762,1.4759238521836506,893
7545,1.4757543103448276,1856
2138,1.4751445086705202,865
1384,1.4747081712062258,1028
7608,1.4742785445420326,797
6235,1.473299606520517,1779
4972,1.473132372214941,2289
4521,1.4721624115656722,3251
4018,1.472,750
6668,1.4719495091164094,1426
9976,1.4714518760195758,1226
7726,1.471383147853736,1258
4619,1.47114556416882,1161
3317,1.4703817463799913,2279
2612,1.4688385269121813,3530
9876,1.4679245283018867,265
6351,1.4672268907563024,3570
3035,1.4666666666666666,540
8891,1.4647599591419815,1958
8253,1.4646643109540636,2264
6113,1.4642126789366052,1467
4616,1.4633179114342365,1513
8104,1.463276836158192,531
8700,1.462589928057554,1390
7817,1.4622005988023952,2672
2669,1.4610281923714759,3015
7635,1.4595348837209303,1075
5333,1.4589295177530472,1887
4549,1.4577691811734366,1551
5122,1.4575569358178053,4830
6369,1.4574814814814814,3375
4118,1.4562162162162162,3700
6069,1.4545454545454546,1166
7315,1.454014598540146,685
2437,1.453887884267631,553
4372,1.451797385620915,1224
1925,1.4513232514177694,4232
6319,1.4508196721311475,244
7677,1.4499753573188763,2029
1451,1.4498607242339834,718
4198,1.449748743718593,1990
8282,1.449618320610687,1310
9319,1.4481132075471699,1060
2325,1.4476598785280457,2799
4767,1.4476190476190476,315
2411,1.446808510638298,376
9755,1.4460370994940979,2372
3608,1.445945945945946,814
3640,1.4454725710508922,1513
8158,1.445360824742268,970
3166,1.445095168374817,1366
5204,1.4447619047619047,3150
6199,1.44435548438751,1249
2479,1.4435483870967742,248
6076,1.4427542033626901,1249
7943,1.439670605084139,2793
3467,1.438692098092643,1468
9787,1.43710407239819,3315
4673,1.4365503080082136,2435
1979,1.4361233480176212,4540
6926,1.4360655737704917,305
7523,1.4358736059479553,1076
2374,1.435814455231931,927
8892,1.4342984409799555,898
9639,1.434074074074074,4050
4686,1.4338028169014085,2840
3830,1.4329962073324904,1582
7888,1.4328358208955223,536
6549,1.4317460317460318,1260
7240,1.4315734173890202,1903.5
3981,1.4314627414903405,1087
9818,1.4312080536912752,1192
4193,1.4302884615384615,2080
7187,1.4272727272727272,1980
3991,1.4265025343953657,1381
2384,1.4261555806087938,2661
6293,1.425073457394711,1021
4524,1.4242692648361381,2258
3802,1.424015009380863,533
8630,1.4239987629503634,6467
6724,1.4229156963204472,2147
3452,1.4226044226044225,814
6245,1.4217171717171717,1980
3826,1.4214463840399003,401
7931,1.4182108626198082,3130
6630,1.4175925925925925,1080
2499,1.4169096209912537,343
9037,1.4153047989623866,3855
6050,1.4144945963127782,1573
3671,1.4123422159887797,713
1381,1.410944579993029,2869
7979,1.4107355864811133,2515
3034,1.4091790562378799,1547
7269,1.408496732026144,6426
2602,1.4067796610169492,4130
4078,1.406706327744727,1849
3277,1.405458089668616,1026
5195,1.4047936085219708,1502
7264,1.404692082111437,1364
2461,1.4044665012406947,403
8334,1.4041297935103245,678
7911,1.4037826478534974,3331
2331,1.4035505778625046,839.3
9854,1.4035087719298245,171
9543,1.4034552845528456,984
3495,1.4017796030116358,1461
2107,1.3997873471557682,1881
7872,1.3980738362760834,623
4956,1.3978494623655915,2511
3559,1.3974683544303796,395
7004,1.396694214876033,847
2359,1.3957617411225658,1746
5571,1.3909090909090909,990
8041,1.3897522049559008,2381
5929,1.389041095890411,2190
7459,1.3882924853149685,2468.5
4205,1.38763197586727,1326
8053,1.387589647645775,3207
4206,1.3875370919881305,3370
5302,1.3872582480091014,4395
7675,1.3868421052631579,1900
4174,1.3862987630827783,1051
7128,1.3834289813486371,2788
3276,1.3830935251798562,1112
3449,1.3808647654093835,1087
7482,1.3806672369546622,1169
1721,1.3780568407138136,3026
7313,1.3768677365799669,1807
1724,1.375748502994012,668
2179,1.3755274261603376,711
4678,1.3753280839895012,381
5352,1.37529296875,10240
1841,1.375135135135135,925
6460,1.3742677370362335,2304.5
4581,1.3740588637919233,5844
4496,1.3719599427753935,699
6145,1.371304347826087,2300
5449,1.3712737127371273,1845
3931,1.3695238095238096,1050
2750,1.3678474114441417,734
3153,1.3677269200930955,1289
6164,1.3661119515885023,1322
1963,1.3654054054054054,1850
9364,1.3653972422849638,3046
6278,1.3645021645021644,3465
2296,1.3641866330390922,3965
8011,1.362974319662706,2609
3580,1.3626373626373627,819
8999,1.3624801271860096,629
2053,1.3623326959847035,1046
6730,1.3620596205962059,1845
3969,1.3619909502262444,1326
4045,1.361963190184049,1385.5
1884,1.3611565739225313,1833
4748,1.360385144429161,3635
9386,1.3602731929425156,1757
7455,1.3587786259541985,393
4386,1.3584158415841585,505
6347,1.3583333333333334,240
1892,1.3583333333333334,3600
7899,1.3582766439909297,441
2749,1.3579545454545454,352
3231,1.3562326869806094,3610
2114,1.3561946902654867,904
4295,1.3556910569105691,492
4538,1.3550573514077164,1918
5711,1.3546218487394959,2380
9307,1.35431654676259,556
4951,1.3540414161656646,1497
7092,1.353462157809984,1242
4286,1.3533083645443196,801
4204,1.3530685920577616,2077.5
7080,1.3525449101796407,1336
7360,1.3514792899408283,845
9795,1.3510466988727858,1863
7487,1.3506743737957612,1557
7504,1.350196463654224,2036
6778,1.3493150684931507,730
6364,1.3482849604221636,1895
1514,1.346376811594203,690
8624,1.3459915611814346,711
3645,1.345505617977528,356
4318,1.3438934802571165,2178
4043,1.343447669305189,2274
7508,1.342832469775475,1158
9929,1.342789598108747,423
5923,1.3423510466988728,3105
8173,1.3422436459246274,2282
6533,1.341948310139165,1006
1975,1.3387462235649548,2648
3371,1.3376770538243625,1765
9890,1.3376365441906652,1007
7792,1.3375931842385516,939
7864,1.3373712901271957,1651
6302,1.3373493975903614,3403
1793,1.3372,2500
7975,1.3369565217391304,1012
9895,1.3368506493506493,1232
7014,1.336228287841191,806
6471,1.3356810464092566,795.1
3622,1.3356643356643356,572
8255,1.334282018111255,3865
4356,1.3324937027707808,1588
6658,1.332129963898917,554
1764,1.3310756972111555,2510
3998,1.3298611111111112,576
9678,1.3284253578732106,2445
1981,1.3282548476454294,1444
1914,1.3276231263383298,467
9039,1.3251582278481013,2528
3076,1.324906755076668,2413
8214,1.3247778874629812,1013
5395,1.3245847176079735,3010
4990,1.3232558139534885,430
2796,1.3219814241486068,646
8739,1.3219645293315143,1466
1951,1.3218577460214356,3079
6466,1.321055525013744,1819
6914,1.3198863636363636,1760
4471,1.319506172839506,4050
6357,1.3184306569343065,1096
5805,1.3176910299003322,2408
1870,1.3161993769470406,1284
4107,1.3141009055627426,7730
7514,1.3140676117775354,917
2782,1.313039309683605,2086
4025,1.3121951219512196,3280
4770,1.311864406779661,295
2681,1.3115738886663997,2497
4712,1.3114186851211074,867
4082,1.3111566018423746,977
3763,1.310956790123457,1296
7735,1.3101598040359268,8573
7021,1.309914642153644,1523
3454,1.3087308730873086,1111
3648,1.3072546230440967,703
7570,1.3071729957805907,1185
3676,1.3059936908517351,951
7031,1.305892547660312,1154
4885,1.3057065217391304,736
9790,1.305294780322944,2663
4781,1.3040816326530613,980
6231,1.304,3250
7840,1.303921568627451,1224
7516,1.3037533512064343,3730
7518,1.3037242655563266,2161.5
2924,1.3034238488783942,1694
7463,1.303000968054211,1033
9692,1.3028641072516758,1641
1833,1.3026785714285714,4480
6694,1.302291204730229,1353
7374,1.3009966777408637,1505
2767,1.3003826530612246,1568
7912,1.2996158770806658,3905
3925,1.2995810055865922,1432
9960,1.2989754098360655,4880
3002,1.2989669421487604,4840
4996,1.2986425339366516,1105
6941,1.2981471083660865,1781
5481,1.29656274980016,2502
8860,1.2941176470588236,697
7451,1.2928813559322034,4425
4569,1.2927100723427936,1797
8198,1.2890365448504983,3010
5974,1.2889561270801815,661
9869,1.2885844748858448,4380
6188,1.2883895131086143,534
6366,1.2881844380403458,347
6140,1.2842582106455267,883
3040,1.2826282628262826,1111
6504,1.2817525434853956,6094
7067,1.2812803103782735,1031
4826,1.2807308970099667,602
8898,1.2804532577903682,1059
4323,1.2800361336946702,2214
6291,1.2793053545586106,1382
7222,1.2777777777777777,900
5126,1.2777237354085602,2056
5631,1.2777106005642886,2481
4072,1.2775408670931059,2814
9436,1.2759936406995231,3145
3001,1.2757396449704141,1690
6698,1.2755905511811023,635
2001,1.2751586582048957,2206
6946,1.2745398773006136,6520
3275,1.2736318407960199,804
6134,1.2734607218683651,2355
6899,1.2730555555555556,3600
6327,1.2714097496706191,759
5729,1.2713238131995368,2591
6396,1.271252204585538,2835
6061,1.2704663212435232,4825
5076,1.2694453560879553,1523.5
1878,1.2688958990536277,15850
5101,1.2687224669603525,2951
2317,1.2664092664092663,259
3107,1.265405311577851,2880.5
2664,1.2644351464435146,2390
6988,1.2643622200584226,10270
3359,1.2609649122807018,456
2186,1.260385005065856,987
9837,1.2577946768060837,1315
7261,1.2572601936051628,1704.5
2733,1.25689381933439,6310
7294,1.2563256325632564,909
6454,1.2558958113340373,2841
7278,1.254809579897919,2547
5715,1.2533539731682146,1938
4290,1.2530864197530864,648
2876,1.2524590163934426,610
3852,1.250637755102041,1568
4837,1.2496551724137932,725
6448,1.2491869918699188,2460
2389,1.2486818980667838,1138
3548,1.248110831234257,794
6272,1.247787610619469,1356
3695,1.2476635514018692,2782
7361,1.2468513853904282,2382
3433,1.2455172413793103,1450
1961,1.24466243508367,1733
3553,1.2443820224719102,712
2760,1.2437118437118437,4095
6058,1.2430741733690795,1119
9076,1.2427843803056027,2061.5
3191,1.2418079096045198,1770
7769,1.2415841584158416,2525
7984,1.2409390444810544,2428
4528,1.2398343373493976,2656
6750,1.238938053097345,1695
2984,1.2382978723404254,940
7110,1.2374149659863947,1470
4792,1.2369668246445498,1688
7805,1.2357473035439137,649
7276,1.2356959863364645,2342
7844,1.2354651162790697,688
4979,1.2350557244174265,1974
7183,1.2348484848484849,264
3857,1.2334254143646408,724
7250,1.2315939957112223,1399
3526,1.2309437386569873,2204
4345,1.2289156626506024,664
3148,1.2274193548387098,3100
5013,1.2273008029647932,1619
7966,1.2263443101292204,2399
2180,1.226205191594561,809
6772,1.225,3200
6292,1.2247838616714697,1041
4621,1.2246633593196314,1411
9699,1.221306818181818,3520
6044,1.2210045662100457,1095
5905,1.2199046483909417,1678
7520,1.2191844300278034,2158
3837,1.2176656151419558,1585
9278,1.2176414189837008,1043
9533,1.21735945797473,2730.5
6118,1.2167906482465463,941
9896,1.21656050955414,942
6929,1.2161572052401746,2748
7480,1.2157846715328466,2192
6328,1.2141802067946825,2708
4347,1.2136752136752136,1521
7490,1.2134955752212389,904
7715,1.2131814483319772,2458
3546,1.2131474103585658,1004
9686,1.2119741100323624,1236
4251,1.2115655853314526,1418
3560,1.2108597285067872,3315
6653,1.203125,1088
6073,1.2030749519538757,1561
6998,1.2012396694214875,2420
6042,1.201082431307244,2402
6555,1.2002989536621824,669
9110,1.1979614949037372,4415
7994,1.196969696969697,2178
9769,1.1956841589014222,2039
2986,1.1956769055745164,4395
4109,1.195,3200
6844,1.1939742721733244,2954
9682,1.1938366718027735,3245
9994,1.1921216309606082,2894
1882,1.1917956656346749,6460
7060,1.1909774436090226,665
7116,1.190771349862259,1452
1419,1.1906779661016949,3540
4020,1.1901323706377858,831
7208,1.1900726392251817,826
6131,1.189900426742532,1406
7369,1.1885714285714286,2800
8130,1.1884262526464362,2834
5933,1.188318227593152,993
4554,1.1882556131260795,1158
9627,1.1870860927152318,4228
4486,1.18562874251497,1002
5607,1.184782608695652,460
4462,1.1841346153846153,2080
4709,1.1837409120951752,1513
9831,1.1834733893557423,428.4
2207,1.1833436917339963,1609
3157,1.1825127334465195,1178
6402,1.1822033898305084,1180
9159,1.181455190771961,2254
3565,1.180952380952381,525
4099,1.1794453507340945,1839
5018,1.178542834267414,1249
7636,1.1778221778221778,1001
4547,1.1765676567656767,3030
3856,1.1753709198813056,3370
5108,1.1752438614194416,5946
8617,1.174573055028463,527
5301,1.1686019507663725,1076.5
7231,1.1683093252463987,2638
7196,1.167883211678832,822
6558,1.1636904761904763,1008
3627,1.1632183908045977,435
8125,1.1624745071380014,1471
2700,1.1619666048237476,5390
3416,1.161947904869762,883
9948,1.1614996395097332,2774
2433,1.1610136452241715,1282.5
5310,1.1607456140350878,4560
8914,1.1604675876726886,2823
7721,1.1593333333333333,1500
4421,1.1568047337278107,1014
4746,1.1563829787234043,6580
1812,1.1557292738119729,2430.5
3417,1.1547131147540983,976
3480,1.1533948030176027,2386
5105,1.1531924166485072,2294.5
5809,1.1526162790697674,688
3391,1.1523897911832948,10775
5714,1.1522885467201012,4741
2146,1.1520715630885123,2124
9099,1.1518361581920904,1416
2805,1.151776649746193,3940
4208,1.1517107811491285,2323.5
7988,1.1503487470937743,3871
7115,1.15,1040
9303,1.149914821124361,2348
6803,1.1485148514851484,101
7807,1.1470125786163523,1272
7379,1.145369284876905,853
8929,1.1447963800904977,1105
4391,1.1442652329749103,1116
7638,1.144247281053234,1747
4125,1.1441935483870969,3100
7649,1.1429269882659714,6136
4531,1.1428571428571428,280
1438,1.142281879194631,1490
8283,1.1419753086419753,4860
6768,1.1418181818181818,550
3904,1.1410788381742738,723
9684,1.1403312860599293,5373
7279,1.1380345086271568,1333
3771,1.1377300613496932,3260
5817,1.1368421052631579,570
9679,1.1366218236173393,3345
4687,1.1363386476085762,1819
7076,1.1334816462736375,899
4366,1.1331168831168832,616
3626,1.1321687541199736,3034
9432,1.1314083677077196,169.7
6149,1.1312217194570136,2210
7191,1.1304878048780487,820
9057,1.128097438051239,2381
9880,1.1279143037177064,1587
7367,1.127717391304348,736
3139,1.1275303643724697,1976
1873,1.1261261261261262,333
4389,1.1245487364620939,1662
6104,1.1239398084815322,3655
7922,1.1227678571428572,448
3134,1.1223241590214068,981
2303,1.1215351812366738,1876
6361,1.1214194100042754,7017
9830,1.1206971677559914,2295
5915,1.1197632058287796,2196
6390,1.1158072696534236,1183
3997,1.1147826086956523,1150
8275,1.1140881590319793,1157
4975,1.1125884016973127,3535
7958,1.110503709488481,2561
6305,1.1097218678234244,3919
2477,1.1093569503273006,2597
5162,1.1092896174863387,549
6908,1.108880308880309,3885
7819,1.1081632653061224,490
3733,1.1069716775599128,9180
7427,1.1064916119620716,1371
6323,1.105748031496063,12700
2812,1.104995766299746,1181
6284,1.1049180327868853,4880
9366,1.1045392022008254,727
3710,1.1044776119402986,670
3951,1.103644646924829,878
4189,1.1033146792940163,2323
3486,1.102189781021898,1918
3105,1.1006833712984054,1097.5
7734,1.0998373983739838,6150
9889,1.099836867862969,3065
9904,1.0997442455242967,391
9325,1.0995348837209302,1075
6089,1.0982058545797924,1059
4718,1.0976897689768976,1515
2726,1.0963503649635036,2055
6277,1.0941684665226783,4630
3604,1.0931315483119908,859
2307,1.0923482849604222,1137
2935,1.0916808149405772,1178
6638,1.0911458333333333,768
7192,1.0903954802259888,531
7368,1.09,1400
9304,1.0892538379150303,2801
3566,1.0887573964497042,507
3447,1.0883152173913044,736
2670,1.0876494023904382,2510
4763,1.0871718672610202,2019
3289,1.0857714984981643,898.9
5191,1.0855991943605237,993
6286,1.0840064620355412,619
9165,1.0829170829170829,2002
7481,1.08133472367049,1918
2659,1.0806167400881057,4540
2751,1.0800442641091847,2711
6849,1.0800424065730188,3773
4465,1.0797029702970298,2020
2301,1.0790205898720089,1797
9087,1.0787072243346008,2630
2183,1.077943615257048,603
2462,1.0776978417266188,1390
6436,1.0772669220945084,3132
4114,1.0759304282775388,5347
5035,1.0752475247524753,505
7821,1.0733108108108107,2960
4635,1.072661870503597,2780
4429,1.0710135571336346,1549
4914,1.0685800604229607,3310
3360,1.0662624512776093,2309
